loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
L000384,73.0,2027-04,2021-03,74.0,286.0,364000.0,289177.7777777768,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.485182,SystemB,Partial,0,0,0,0,Current,0,None
L000384,,2027-05,2021-03,75.0,285.0,364000.0,288166.6666666657,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.485253,SystemB,Partial,0,1,0,0,Current,0,None
L000384,75.0,2027-06,2021-03,76.0,284.0,364000.0,287155.5555555546,3.39,700-739,61-70,31-40,,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,0.0,0.0,,None,2026-08-25T20:24:24.485326,SystemB,Missing,0,0,0,0,Current,0,None
L000384,,2027-07,2021-03,77.0,283.0,364000.0,286144.44444444345,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.485405,SystemA,Complete,0,0,0,0,Current,0,None
L000384,77.0,2027-08,2021-03,78.0,282.0,364000.0,285133.3333333323,,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,0.0,0.0,0.0,,None,2026-08-25T20:24:24.485477,SystemA,Missing,0,1,0,0,Current,0,None
L000345,0.0,2021-04,2021-04,1.0,,393000.0,,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,,Current,0.0,0.0,0.0,,None,2026-08-25T20:24:24.485658,SystemA,Partial,0,1,0,0,Current,0,None
L000345,1.0,2021-05,2021-04,2.0,358.0,393000.0,390816.6666666666,,,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.485731,SystemB,Under Review,0,0,0,0,Current,0,None
L000345,2.0,2021-06,2021-04,3.0,357.0,393000.0,389724.99999999994,5.36,660-699,,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.485798,SystemA,Under Review,0,0,0,1,Current,0,None
L000345,3.0,2021-07,2021-04,4.0,356.0,393000.0,388633.33333333326,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.485864,SystemB,Partial,0,0,0,0,30DPD,0,None
L000345,4.0,2021-08,2021-04,5.0,355.0,393000.0,387541.66666666657,5.36,660-699,<=60,31-40,PA,,Second Home,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.485930,SystemA,Under Review,0,0,0,0,Current,0,None
L000345,5.0,2021-09,2021-04,6.0,354.0,393000.0,386449.9999999999,5.36,660-699,<=60,,PA,Refinance,Second Home,2-4 Unit,Servicer_D,30DPD,30.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.486006,SystemB,Partial,1,1,0,0,30DPD,0,None
L000345,6.0,2021-10,2021-04,7.0,353.0,393000.0,385358.3333333332,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486082,SystemB,Partial,1,1,0,0,30DPD,0,None
L000345,7.0,2021-11,2021-04,8.0,352.0,393000.0,384266.6666666665,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486146,SystemB,Partial,1,1,0,0,30DPD,0,None
L000345,8.0,2021-12,2021-04,9.0,,393000.0,383174.9999999998,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486221,SystemA,Missing,1,1,0,0,30DPD,0,None
L000345,9.0,2022-01,2021-04,10.0,350.0,393000.0,382083.33333333314,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486290,SystemA,Under Review,1,1,0,0,30DPD,0,None
L000345,10.0,2022-02,2021-04,11.0,349.0,393000.0,380991.66666666645,5.36,660-699,<=60,31-40,PA,Refinance,,2-4 Unit,Servicer_A,30DPD,30.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.486374,SystemA,Complete,1,1,0,0,60DPD,0,None
L000345,11.0,2022-03,2021-04,12.0,348.0,393000.0,379899.99999999977,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486439,SystemB,Under Review,1,1,0,0,30DPD,0,None
L000345,12.0,2022-04,2021-04,13.0,347.0,393000.0,378808.3333333331,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,30DPD,30.0,,0.0,0.0,None,2026-08-25T20:24:24.486502,SystemB,,1,1,0,0,30DPD,0,None
L000345,13.0,2022-05,2021-04,14.0,346.0,393000.0,377716.6666666664,,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486564,SystemA,Missing,1,1,0,0,30DPD,0,None
L000345,14.0,2022-06,2021-04,15.0,345.0,393000.0,376624.9999999997,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486627,SystemA,Partial,1,1,0,0,30DPD,0,None
L000345,15.0,2022-07,2021-04,16.0,344.0,393000.0,375533.333333333,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486688,SystemB,Missing,1,1,0,0,30DPD,0,None
L000345,16.0,2022-08,2021-04,17.0,343.0,393000.0,374441.66666666634,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486747,SystemB,Missing,1,1,0,0,30DPD,0,None
L000345,17.0,2022-09,2021-04,18.0,342.0,393000.0,373349.99999999965,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486821,SystemB,Under Review,1,1,0,0,Current,0,None
L000345,18.0,2022-10,2021-04,19.0,341.0,393000.0,372258.33333333296,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486890,SystemA,Missing,1,1,0,0,30DPD,0,None
L000345,,2022-11,2021-04,20.0,340.0,393000.0,371166.6666666663,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.486957,SystemA,Under Review,1,1,0,0,30DPD,0,None
L000345,20.0,2022-12,2021-04,21.0,339.0,393000.0,370074.9999999996,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.487025,SystemA,Partial,1,1,0,0,30DPD,0,None
L000345,21.0,2023-01,2021-04,22.0,338.0,393000.0,368983.3333333329,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.487094,SystemB,Partial,1,1,1,0,Current,0,None
L000345,22.0,2023-02,2021-04,23.0,337.0,393000.0,367891.6666666662,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.487163,SystemB,Complete,1,1,1,0,Prepaid,0,None
L000345,23.0,2023-03,2021-04,24.0,,393000.0,,5.36,660-699,<=60,31-40,PA,Refinance,,2-4 Unit,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.487241,SystemA,Missing,1,1,1,0,60DPD,0,None
L000345,24.0,2023-04,2021-04,25.0,335.0,393000.0,,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.487313,SystemB,Under Review,1,1,1,0,60DPD,0,None
L000345,25.0,2023-05,2021-04,26.0,334.0,393000.0,364616.66666666616,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.487396,SystemA,Complete,1,1,1,0,60DPD,0,None
L000345,26.0,2023-06,2021-04,27.0,333.0,393000.0,363524.9999999995,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.487475,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000345,27.0,2023-07,2021-04,28.0,332.0,393000.0,,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,,SystemB,Partial,1,1,1,0,60DPD,0,None
L000345,28.0,2023-08,2021-04,29.0,331.0,393000.0,361341.6666666661,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.487620,,Partial,1,1,1,0,90DPD,0,None
L000345,29.0,2023-09,2021-04,30.0,330.0,393000.0,360249.9999999994,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,60DPD,60.0,,0.0,0.0,None,2026-08-25T20:24:24.487689,SystemA,Missing,1,1,1,0,60DPD,0,None
L000345,30.0,2023-10,2021-04,31.0,329.0,393000.0,359158.33333333273,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.487753,SystemB,Complete,1,1,1,0,60DPD,0,None
L000345,31.0,2023-11,2021-04,32.0,328.0,393000.0,358066.66666666605,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,,SystemB,Missing,1,1,1,0,60DPD,0,None
L000345,32.0,2023-12,2021-04,33.0,327.0,393000.0,356974.99999999936,5.36,660-699,<=60,31-40,PA,Refinance,,2-4 Unit,Servicer_A,90DPD,90.0,0.0,0.0,0.0,,2026-08-25T20:24:24.487890,SystemB,Under Review,1,1,1,0,90DPD,0,None
L000345,33.0,2024-01,2021-04,34.0,326.0,393000.0,355883.3333333327,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,90DPD,,0.0,0.0,0.0,None,2026-08-25T20:24:24.487957,SystemA,Partial,1,1,1,0,90DPD,0,None
L000345,34.0,2024-02,2021-04,35.0,325.0,393000.0,354791.666666666,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,Current,0.0,0.0,0.0,0.0,None,,SystemB,Missing,0,0,0,0,Current,0,None
L000345,35.0,2024-03,2021-04,36.0,324.0,393000.0,,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,Current,0.0,,0.0,0.0,None,2026-08-25T20:24:24.488096,SystemA,Under Review,0,0,0,0,30DPD,0,None
L000345,36.0,2024-04,2021-04,,323.0,393000.0,352608.3333333326,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.488166,SystemB,Missing,0,0,0,0,Current,0,None
L000345,37.0,2024-05,2021-04,38.0,322.0,393000.0,351516.66666666593,5.36,660-699,<=60,,PA,Refinance,,2-4 Unit,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.488235,SystemB,Partial,0,0,0,0,Current,0,None
L000345,38.0,2024-06,2021-04,39.0,321.0,393000.0,350424.99999999924,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,,SystemB,Missing,0,1,0,0,Current,0,None
L000345,39.0,2024-07,2021-04,40.0,320.0,393000.0,349333.33333333256,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.488384,SystemB,Missing,0,0,0,0,Current,0,None
L000345,40.0,2024-08,2021-04,41.0,319.0,,348241.6666666659,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.488451,SystemA,Missing,0,0,0,0,Current,0,None
L000345,41.0,2024-09,2021-04,42.0,318.0,393000.0,347149.9999999992,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,Current,0.0,0.0,0.0,0.0,,2026-08-25T20:24:24.488516,SystemA,Missing,0,0,0,0,Current,0,None
L000345,42.0,2024-10,2021-04,43.0,317.0,393000.0,346058.3333333325,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.488582,SystemB,Under Review,0,0,0,1,Current,0,None
L000345,43.0,2024-11,2021-04,44.0,316.0,393000.0,344966.6666666658,5.36,660-699,<=60,31-40,PA,,Second Home,2-4 Unit,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.488648,SystemB,Under Review,0,1,0,0,Current,0,None
L000345,44.0,2024-12,2021-04,45.0,315.0,393000.0,,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,Current,,,0.0,0.0,None,2026-08-25T20:24:24.488721,SystemA,Complete,0,1,0,0,Current,0,None
L000345,45.0,2025-01,2021-04,46.0,314.0,393000.0,342783.33333333244,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.488803,SystemB,,0,0,0,0,Current,0,None
L000345,46.0,2025-02,2021-04,47.0,313.0,393000.0,341691.66666666575,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,Current,0.0,,0.0,0.0,None,2026-08-25T20:24:24.488883,SystemA,Missing,0,0,0,0,Current,0,None
L000345,47.0,2025-03,2021-04,48.0,312.0,393000.0,340599.99999999907,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,30DPD,30.0,0.0,,0.0,None,,SystemB,Missing,1,1,0,0,30DPD,0,None
L000345,48.0,2025-04,2021-04,49.0,311.0,393000.0,339508.3333333324,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.489030,,Complete,1,1,0,0,30DPD,0,None
L000345,49.0,2025-05,2021-04,50.0,310.0,393000.0,338416.6666666657,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.489105,SystemA,Complete,1,1,1,0,60DPD,0,None
L000345,50.0,2025-06,2021-04,51.0,309.0,393000.0,337324.999999999,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.489180,SystemA,Partial,1,1,1,0,60DPD,0,None
L000345,51.0,2025-07,2021-04,52.0,308.0,393000.0,336233.3333333323,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,60DPD,60.0,0.0,,0.0,None,2026-08-25T20:24:24.489257,SystemA,Missing,1,1,1,0,90DPD,0,None
L000345,52.0,2025-08,2021-04,53.0,307.0,393000.0,335141.66666666564,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.489341,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000345,53.0,2025-09,2021-04,54.0,306.0,393000.0,334049.99999999895,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.489412,SystemA,Missing,1,1,1,0,60DPD,0,None
L000345,54.0,2025-10,2021-04,55.0,305.0,393000.0,,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.489479,SystemB,Missing,1,1,1,0,60DPD,0,None
L000345,55.0,2025-11,2021-04,,304.0,393000.0,331866.6666666656,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.489556,SystemB,Complete,1,1,1,0,60DPD,0,None
L000345,56.0,2025-12,2021-04,,303.0,393000.0,330774.9999999989,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,60DPD,60.0,,0.0,0.0,None,2026-08-25T20:24:24.489627,SystemB,Partial,1,1,1,0,Current,0,None
L000345,57.0,2026-01,2021-04,58.0,302.0,393000.0,329683.3333333322,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,90DPD,90.0,1.0,0.0,,None,,SystemA,Partial,1,1,1,0,90DPD,0,None
L000345,58.0,2026-02,2021-04,,301.0,393000.0,328591.6666666655,5.36,,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.489786,SystemA,Complete,1,1,1,0,90DPD,0,None
L000345,59.0,2026-03,2021-04,60.0,300.0,393000.0,327499.99999999884,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.489862,SystemB,Under Review,1,1,1,0,90DPD,0,None
L000345,60.0,2026-04,2021-04,61.0,299.0,393000.0,326408.33333333215,5.36,660-699,,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,90DPD,90.0,0.0,0.0,0.0,,2026-08-25T20:24:24.489950,SystemA,Complete,1,1,1,0,90DPD,0,None
L000345,,2026-05,2021-04,62.0,298.0,393000.0,325316.66666666546,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490025,SystemA,,1,1,1,0,Default,0,None
L000345,62.0,2026-06,2021-04,63.0,297.0,393000.0,324224.9999999988,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490098,SystemB,Missing,1,1,1,0,90DPD,0,None
L000345,63.0,2026-07,2021-04,,296.0,393000.0,323133.3333333321,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,,Servicer_D,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490162,SystemB,Partial,1,1,1,0,Current,0,None
L000345,64.0,2026-08,2021-04,65.0,295.0,,322041.6666666654,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,90DPD,90.0,0.0,0.0,0.0,,2026-08-25T20:24:24.490230,SystemA,Complete,1,1,1,0,Default,0,None
L000345,65.0,2026-09,2021-04,66.0,294.0,393000.0,320949.9999999987,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490300,SystemA,Under Review,1,1,1,0,90DPD,0,None
L000345,66.0,2026-10,2021-04,67.0,293.0,393000.0,319858.33333333203,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,,Servicer_B,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490391,SystemA,Under Review,1,1,1,0,90DPD,0,None
L000345,67.0,2026-11,2021-04,68.0,292.0,393000.0,318766.66666666535,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_A,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490475,SystemA,,1,1,1,0,90DPD,0,None
L000345,68.0,2026-12,2021-04,69.0,291.0,393000.0,317674.99999999866,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,90DPD,90.0,0.0,,0.0,None,2026-08-25T20:24:24.490548,SystemB,Under Review,1,1,1,0,Default,0,None
L000345,69.0,2027-01,2021-04,70.0,290.0,393000.0,316583.333333332,5.36,660-699,<=60,,PA,Refinance,Second Home,2-4 Unit,Servicer_B,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490615,SystemA,Under Review,1,1,1,0,90DPD,0,None
L000345,70.0,2027-02,2021-04,71.0,289.0,393000.0,315491.6666666653,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490689,SystemB,Missing,1,1,1,0,Default,0,None
L000345,71.0,2027-03,2021-04,72.0,288.0,393000.0,314399.9999999986,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,90DPD,90.0,0.0,,0.0,None,2026-08-25T20:24:24.490762,SystemA,Under Review,1,1,1,0,Default,1,Balance_Discrepancy
L000345,72.0,2027-04,2021-04,73.0,287.0,393000.0,313308.3333333319,5.36,,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490848,SystemA,Partial,0,0,0,0,Current,0,None
L000345,73.0,2027-05,2021-04,74.0,286.0,393000.0,312216.66666666523,5.36,660-699,<=60,31-40,,Refinance,Second Home,2-4 Unit,Servicer_D,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.490907,SystemB,Complete,0,0,0,0,30DPD,0,None
L000345,74.0,2027-06,2021-04,75.0,285.0,393000.0,,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490949,SystemA,Missing,1,1,0,0,30DPD,0,None
L000345,75.0,2027-07,2021-04,76.0,284.0,393000.0,310033.33333333186,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.490988,SystemA,Missing,1,1,0,0,30DPD,0,None
L000345,76.0,2027-08,2021-04,77.0,283.0,393000.0,,5.36,660-699,<=60,31-40,PA,Refinance,,2-4 Unit,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491025,SystemB,Complete,1,1,0,0,30DPD,0,None
L000345,77.0,2027-09,2021-04,78.0,282.0,393000.0,307849.9999999985,5.36,660-699,<=60,31-40,PA,Refinance,Second Home,2-4 Unit,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491062,SystemB,Under Review,1,1,1,0,30DPD,0,None
L000345,78.0,2027-10,2021-04,79.0,281.0,393000.0,306758.3333333318,5.36,660-699,<=60,,PA,Refinance,Second Home,2-4 Unit,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491099,SystemB,Partial,1,1,1,0,60DPD,0,None
L000345,79.0,2027-11,2021-04,80.0,,393000.0,305666.6666666651,5.36,660-699,<=60,31-40,PA,Refinance,,2-4 Unit,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491144,SystemB,Missing,1,1,1,0,60DPD,0,None
L000414,0.0,2021-04,2021-04,1.0,359.0,307000.0,306147.22222222225,6.13,,71-80,<=20,NC,Purchase,Investment,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491266,SystemA,Under Review,0,1,0,0,Current,0,None
L000414,1.0,2021-05,2021-04,2.0,358.0,307000.0,305294.4444444445,6.13,,71-80,<=20,NC,Purchase,Investment,Single Family,Servicer_B,,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491312,SystemA,Complete,0,0,0,0,Current,0,None
L000414,2.0,2021-06,2021-04,3.0,357.0,307000.0,304441.66666666674,6.13,700-739,,<=20,NC,Purchase,,Single Family,Servicer_B,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.491349,SystemB,Complete,0,0,0,0,Current,0,None
L000414,3.0,2021-07,2021-04,4.0,356.0,,303588.888888889,,700-739,71-80,<=20,NC,Purchase,Investment,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491386,SystemA,Partial,0,0,0,0,Current,0,None
L000414,4.0,2021-08,2021-04,5.0,355.0,307000.0,302736.11111111124,6.13,700-739,71-80,<=20,NC,Purchase,Investment,Single Family,Servicer_C,30DPD,,0.0,0.0,,None,,SystemA,Partial,1,1,0,0,60DPD,0,None
L000414,5.0,2021-09,2021-04,6.0,354.0,307000.0,301883.3333333335,6.13,700-739,71-80,<=20,NC,Purchase,Investment,,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491456,SystemA,Missing,1,1,1,0,60DPD,0,None
L000414,6.0,2021-10,2021-04,7.0,353.0,307000.0,301030.55555555574,,700-739,71-80,,NC,Purchase,Investment,Single Family,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491504,SystemB,,1,1,1,0,60DPD,1,Payment_Anomaly
L000414,7.0,2021-11,2021-04,8.0,352.0,307000.0,300177.777777778,,700-739,71-80,<=20,NC,Purchase,Investment,Single Family,Servicer_C,60DPD,60.0,,0.0,0.0,None,2026-08-25T20:24:24.491557,SystemB,Complete,1,1,1,0,60DPD,0,None
L000414,8.0,2021-12,2021-04,9.0,351.0,307000.0,299325.00000000023,6.13,700-739,71-80,<=20,NC,Purchase,Investment,Single Family,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491636,,Missing,1,1,1,0,60DPD,0,None
L000414,9.0,2022-01,2021-04,,350.0,307000.0,298472.2222222225,6.13,700-739,71-80,<=20,NC,Purchase,Investment,Single Family,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.491709,SystemA,Complete,1,1,1,0,60DPD,0,None
L000414,10.0,2022-02,2021-04,11.0,349.0,307000.0,297619.4444444447,6.13,700-739,71-80,<=20,NC,Purchase,Investment,,Servicer_A,60DPD,60.0,0.0,,0.0,None,2026-08-25T20:24:24.491776,SystemB,Partial,1,1,1,0,90DPD,0,None
L000414,11.0,2022-03,2021-04,12.0,348.0,,296766.666666667,6.13,700-739,71-80,<=20,NC,Purchase,Investment,Single Family,Servicer_D,60DPD,,0.0,0.0,0.0,None,2026-08-25T20:24:24.491844,SystemB,Under Review,1,1,1,0,60DPD,0,None
